OBJECTID,PolygonOID,Position,TIF_ID,X,Y
13319,3329,SW,1896,201063.619599999859929,201063.619599999859929
13320,3329,SE,1896,201100.923700000159442,201100.923700000159442
13321,3330,NW,1897,201100.923700000159442,201100.923700000159442
13322,3330,NE,1897,201100.923700000159442,201100.923700000159442
13323,3330,SW,1897,201100.923700000159442,201100.923700000159442
13324,3330,SE,1897,201108.864099999889731,201108.864099999889731
13325,3331,NW,1903,201063.619599999859929,201063.619599999859929
13326,3331,NE,1903,201100.923700000159442,201100.923700000159442
13327,3331,SW,1903,201087.876099999994040,201087.876099999994040
13328,3331,SE,1903,201100.923700000159442,201100.923700000159442
13329,3332,NW,1904,201100.923700000159442,201100.923700000159442
13330,3332,NE,1904,201108.864099999889731,201108.864099999889731
13331,3332,SW,1904,201100.923700000159442,201100.923700000159442
13332,3332,SE,1904,201122.944600000046194,201122.944600000046194
13333,3333,NW,1903,201094.259600000455976,201094.259600000455976
13334,3333,NE,1903,201099.384399999864399,201099.384399999864399
13335,3333,SW,1903,201097.143699999898672,201097.143699999898672
13336,3333,SE,1903,201100.923700000159442,201100.923700000159442
13337,3334,NW,1904,201100.923700000159442,201100.923700000159442
13338,3334,NE,1904,201100.923700000159442,201100.923700000159442
13339,3334,SW,1904,201100.923700000159442,201100.923700000159442
13340,3334,SE,1904,201102.268000000156462,201102.268000000156462
13341,3335,NW,1904,201111.849700000137091,201111.849700000137091
13342,3335,NE,1904,201117.531700000166893,201117.531700000166893
13343,3335,SW,1904,201114.597799999639392,201114.597799999639392
13344,3335,SE,1904,201120.002500000409782,201120.002500000409782
13345,3336,NW,1901,200984.488900000229478,200984.488900000229478
13346,3336,NE,1901,201000.923700000159442,201000.923700000159442
13347,3336,SW,1901,200984.488900000229478,200984.488900000229478
13348,3336,SE,1901,201000.923700000159442,201000.923700000159442
13349,3337,NW,1902,201000.923700000159442,201000.923700000159442
13350,3337,NE,1902,201003.639800000004470,201003.639800000004470
13351,3337,SW,1902,201000.923700000159442,201000.923700000159442
13352,3337,SE,1902,201008.558199999853969,201008.558199999853969
13353,3338,NW,1915,200973.583399999886751,200973.583399999886751
13354,3338,NE,1915,201000.923700000159442,201000.923700000159442
13355,3338,SW,1915,200979.794900000095367,200979.794900000095367
13356,3338,SE,1915,201000.923700000159442,201000.923700000159442
13357,3339,NW,1916,201000.923700000159442,201000.923700000159442
13358,3339,NE,1916,201008.558199999853969,201008.558199999853969
13359,3339,SW,1916,201000.923700000159442,201000.923700000159442
13360,3339,SE,1916,201009.776600000448525,201009.776600000448525
13361,3340,NW,1901,200963.584900000132620,200963.584900000132620
13362,3340,NE,1901,200994.970499999821186,200994.970499999821186
13363,3340,SW,1901,200966.144500000402331,200966.144500000402331
13364,3340,SE,1901,200999.339999999850988,200999.339999999850988
13365,3341,NW,4960,180430.459099999628961,180430.459099999628961
13366,3341,NE,4960,180445.532499999739230,180445.532499999739230
13367,3341,SW,4960,180428.441200000233948,180428.441200000233948
13368,3341,SE,4960,180443.256400000303984,180443.256400000303984
13369,3342,NW,4974,180428.441200000233948,180428.441200000233948
13370,3342,NE,4974,180443.256400000303984,180443.256400000303984
13371,3342,SW,4974,180428.330099999904633,180428.330099999904633
13372,3342,SE,4974,180443.088100000284612,180443.088100000284612
13373,3343,NW,4960,180411.515999999828637,180411.515999999828637
13374,3343,NE,4960,180425.741700000129640,180425.741700000129640
13375,3343,SW,4960,180409.098299999721348,180409.098299999721348
13376,3343,SE,4960,180423.301300000399351,180423.301300000399351
13377,3344,NW,4974,180409.098299999721348,180409.098299999721348
13378,3344,NE,4974,180415.316599999554455,180415.316599999554455
13379,3344,SW,4974,180409.033800000324845,180409.033800000324845
13380,3344,SE,4974,180415.250099999830127,180415.250099999830127
13381,3345,NW,4927,180123.684799999929965,180123.684799999929965
13382,3345,NE,4927,180150.923700000159442,180150.923700000159442
13383,3345,SW,4927,180121.816800000146031,180121.816800000146031
13384,3345,SE,4927,180150.923700000159442,180150.923700000159442
13385,3346,NW,4928,180150.923700000159442,180150.923700000159442
13386,3346,NE,4928,180155.525200000032783,180155.525200000032783
13387,3346,SW,4928,180150.923700000159442,180150.923700000159442
13388,3346,SE,4928,180154.058500000275671,180154.058500000275671
13389,3347,NW,4938,180121.816800000146031,180121.816800000146031
13390,3347,NE,4938,180150.923700000159442,180150.923700000159442
13391,3347,SW,4938,180118.834699999541044,180118.834699999541044
13392,3347,SE,4938,180150.923700000159442,180150.923700000159442
13393,3348,NW,4939,180150.923700000159442,180150.923700000159442
13394,3348,NE,4939,180154.058500000275671,180154.058500000275671
13395,3348,SW,4939,180150.923700000159442,180150.923700000159442
13396,3348,SE,4939,180151.624300000257790,180151.624300000257790
13397,3349,NW,4956,180118.834699999541044,180118.834699999541044
13398,3349,NE,4956,180150.923700000159442,180150.923700000159442
13399,3349,SW,4956,180117.844200000166893,180117.844200000166893
13400,3349,SE,4956,180143.143500000238419,180143.143500000238419
13401,3350,NW,4957,180150.923700000159442,180150.923700000159442
13402,3350,NE,4957,180151.624300000257790,180151.624300000257790
13403,3350,SW,4957,180150.923700000159442,180150.923700000159442
13404,3350,SE,4957,180151.218200000002980,180151.218200000002980
13405,3351,NW,4878,180191.274899999611080,180191.274899999611080
13406,3351,NE,4878,180200.923700000159442,180200.923700000159442
13407,3351,SW,4878,180190.756799999624491,180190.756799999624491
13408,3351,SE,4878,180200.923700000159442,180200.923700000159442
13409,3352,NW,4879,180200.923700000159442,180200.923700000159442
13410,3352,NE,4879,180209.612900000065565,180209.612900000065565
13411,3352,SW,4879,180200.923700000159442,180200.923700000159442
13412,3352,SE,4879,180209.235999999567866,180209.235999999567866
13413,3353,NW,4890,180190.756799999624491,180190.756799999624491
13414,3353,NE,4890,180200.923700000159442,180200.923700000159442
13415,3353,SW,4890,180188.110600000247359,180188.110600000247359
13416,3353,SE,4890,180200.923700000159442,180200.923700000159442
13417,3354,NW,4891,180200.923700000159442,180200.923700000159442
13418,3354,NE,4891,180209.235999999567866,180209.235999999567866
13419,3354,SW,4891,180200.923700000159442,180200.923700000159442
13420,3354,SE,4891,180207.239900000393391,180207.239900000393391
13421,3355,NW,4904,180188.110600000247359,180188.110600000247359
13422,3355,NE,4904,180200.923700000159442,180200.923700000159442
13423,3355,SW,4904,180186.268600000068545,180186.268600000068545
13424,3355,SE,4904,180200.923700000159442,180200.923700000159442
13425,3356,NW,4905,180200.923700000159442,180200.923700000159442
13426,3356,NE,4905,180207.239900000393391,180207.239900000393391
13427,3356,SW,4905,180200.923700000159442,180200.923700000159442
13428,3356,SE,4905,180205.799999999813735,180205.799999999813735
13429,3357,NW,4953,179921.025000000372529,179921.025000000372529
13430,3357,NE,4953,179950.923700000159442,179950.923700000159442
13431,3357,SW,4953,179918.338499999605119,179918.338499999605119
13432,3357,SE,4953,179950.923700000159442,179950.923700000159442
13433,3358,NW,4954,179950.923700000159442,179950.923700000159442
13434,3358,NE,4954,179994.212199999950826,179994.212199999950826
13435,3358,SW,4954,179950.923700000159442,179950.923700000159442
13436,3358,SE,4954,180000.923700000159442,180000.923700000159442
13437,3359,NW,4955,180000.923700000159442,180000.923700000159442
13438,3359,NE,4955,180038.379099999554455,180038.379099999554455
13439,3359,SW,4955,180000.923700000159442,180000.923700000159442
13440,3359,SE,4955,180036.908300000242889,180036.908300000242889
13441,3360,NW,4971,179918.338499999605119,179918.338499999605119
13442,3360,NE,4971,179950.923700000159442,179950.923700000159442
13443,3360,SW,4971,179917.392599999904633,179917.392599999904633
13444,3360,SE,4971,179950.923700000159442,179950.923700000159442
13445,3361,NW,4972,179950.923700000159442,179950.923700000159442
13446,3361,NE,4972,180000.923700000159442,180000.923700000159442
13447,3361,SW,4972,179950.923700000159442,179950.923700000159442
13448,3361,SE,4972,180000.923700000159442,180000.923700000159442
13449,3362,NW,4973,180000.923700000159442,180000.923700000159442
13450,3362,NE,4973,180036.908300000242889,180036.908300000242889
13451,3362,SW,4973,180000.923700000159442,180000.923700000159442
13452,3362,SE,4973,180034.422199999913573,180034.422199999913573
13453,3363,NW,4982,180321.493999999947846,180321.493999999947846
13454,3363,NE,4982,180335.168999999761581,180335.168999999761581
13455,3363,SW,4982,180318.969299999997020,180318.969299999997020
13456,3363,SE,4982,180332.857800000347197,180332.857800000347197
13457,3364,NW,4986,180318.969299999997020,180318.969299999997020
13458,3364,NE,4986,180332.857800000347197,180332.857800000347197
13459,3364,SW,4986,180315.926900000311434,180315.926900000311434
13460,3364,SE,4986,180330.014700000174344,180330.014700000174344
13461,3365,NW,4989,180315.926900000311434,180315.926900000311434
13462,3365,NE,4989,180330.014700000174344,180330.014700000174344
13463,3365,SW,4989,180315.490000000223517,180315.490000000223517
13464,3365,SE,4989,180329.549499999731779,180329.549499999731779
13465,3366,NW,3797,168993.570100000128150,168993.570100000128150
13466,3366,NE,3797,169000.923700000159442,169000.923700000159442
13467,3366,SW,3797,168986.992600000463426,168986.992600000463426
13468,3366,SE,3797,169000.923700000159442,169000.923700000159442
13469,3367,NW,3798,169000.923700000159442,169000.923700000159442
13470,3367,NE,3798,169026.707399999722838,169026.707399999722838
13471,3367,SW,3798,169000.923700000159442,169000.923700000159442
13472,3367,SE,3798,169020.782100000418723,169020.782100000418723
13473,3368,NW,3814,168986.992600000463426,168986.992600000463426
13474,3368,NE,3814,169000.923700000159442,169000.923700000159442
13475,3368,SW,3814,168981.774400000460446,168981.774400000460446
13476,3368,SE,3814,169000.923700000159442,169000.923700000159442
13477,3369,NW,3815,169000.923700000159442,169000.923700000159442
13478,3369,NE,3815,169020.782100000418723,169020.782100000418723
13479,3369,SW,3815,169000.923700000159442,169000.923700000159442
13480,3369,SE,3815,169014.777300000190735,169014.777300000190735
13481,3370,NW,3787,169083.972000000067055,169083.972000000067055
13482,3370,NE,3787,169099.667600000277162,169099.667600000277162
13483,3370,SW,3787,169081.952700000256300,169081.952700000256300
13484,3370,SE,3787,169099.667600000277162,169099.667600000277162
13485,3371,NW,3798,169048.378899999894202,169048.378899999894202
13486,3371,NE,3798,169050.923700000159442,169050.923700000159442
13487,3371,SW,3798,169038.481100000441074,169038.481100000441074
13488,3371,SE,3798,169050.923700000159442,169050.923700000159442
13489,3372,NW,3799,169050.923700000159442,169050.923700000159442
13490,3372,NE,3799,169100.923700000159442,169100.923700000159442
13491,3372,SW,3799,169050.923700000159442,169050.923700000159442
13492,3372,SE,3799,169097.207100000232458,169097.207100000232458
13493,3373,NW,3800,169100.923700000159442,169100.923700000159442
13494,3373,NE,3800,169150.923700000159442,169150.923700000159442
13495,3373,SW,3800,169100.923700000159442,169100.923700000159442
13496,3373,SE,3800,169150.923700000159442,169150.923700000159442
13497,3374,NW,3801,169150.923700000159442,169150.923700000159442
13498,3374,NE,3801,169169.912399999797344,169169.912399999797344
13499,3374,SW,3801,169150.923700000159442,169150.923700000159442
13500,3374,SE,3801,169160.572700000368059,169160.572700000368059
13501,3375,NW,3816,169077.183100000023842,169077.183100000023842
13502,3375,NE,3816,169097.207100000232458,169097.207100000232458
13503,3375,SW,3816,169077.183100000023842,169077.183100000023842
13504,3375,SE,3816,169095.000500000081956,169095.000500000081956
13505,3376,NW,3817,169130.109400000423193,169130.109400000423193
13506,3376,NE,3817,169150.923700000159442,169150.923700000159442
13507,3376,SW,3817,169130.109400000423193,169130.109400000423193
13508,3376,SE,3817,169150.923700000159442,169150.923700000159442
13509,3377,NW,3818,169150.923700000159442,169150.923700000159442
13510,3377,NE,3818,169160.572700000368059,169160.572700000368059
13511,3377,SW,3818,169150.923700000159442,169150.923700000159442
13512,3377,SE,3818,169157.378499999642372,169157.378499999642372
13513,3378,NW,3828,168988.060100000351667,168988.060100000351667
13514,3378,NE,3828,169000.923700000159442,169000.923700000159442
13515,3378,SW,3828,168985.871399999596179,168985.871399999596179
13516,3378,SE,3828,169000.923700000159442,169000.923700000159442
13517,3379,NW,3829,169004.781899999827147,169004.781899999827147
13518,3379,NE,3829,169017.345900000073016,169017.345900000073016
13519,3379,SW,3829,169000.923700000159442,169000.923700000159442
13520,3379,SE,3829,169012.872800000011921,169012.872800000011921
13521,3380,NW,3845,169000.762400000356138,169000.762400000356138
13522,3380,NE,3845,169000.923700000159442,169000.923700000159442
13523,3380,SW,3845,169000.762400000356138,169000.762400000356138
13524,3380,SE,3845,169000.923700000159442,169000.923700000159442
13525,3381,NW,3846,169000.923700000159442,169000.923700000159442
13526,3381,NE,3846,169012.872800000011921,169012.872800000011921
13527,3381,SW,3846,169000.923700000159442,169000.923700000159442
13528,3381,SE,3846,169011.812300000339746,169011.812300000339746
13529,3382,NW,3903,169063.481200000271201,169063.481200000271201
13530,3382,NE,3903,169100.923700000159442,169100.923700000159442
13531,3382,SW,3903,169059.156999999657273,169059.156999999657273
13532,3382,SE,3903,169100.923700000159442,169100.923700000159442
13533,3383,NW,3904,169100.923700000159442,169100.923700000159442
13534,3383,NE,3904,169108.592899999581277,169108.592899999581277
13535,3383,SW,3904,169100.923700000159442,169100.923700000159442
13536,3383,SE,3904,169108.592899999581277,169108.592899999581277
13537,3384,NW,3923,169073.288999999873340,169073.288999999873340
13538,3384,NE,3923,169100.923700000159442,169100.923700000159442
13539,3384,SW,3923,169073.288999999873340,169073.288999999873340
13540,3384,SE,3923,169100.923700000159442,169100.923700000159442
13541,3385,NW,3924,169100.923700000159442,169100.923700000159442
13542,3385,NE,3924,169131.808400000445545,169131.808400000445545
13543,3385,SW,3924,169100.923700000159442,169100.923700000159442
13544,3385,SE,3924,169128.397800000384450,169128.397800000384450
13545,3386,NW,3903,169071.171799999661744,169071.171799999661744
13546,3386,NE,3903,169100.923700000159442,169100.923700000159442
13547,3386,SW,3903,169066.798000000417233,169066.798000000417233
13548,3386,SE,3903,169100.923700000159442,169100.923700000159442
13549,3387,NW,3904,169100.923700000159442,169100.923700000159442
13550,3387,NE,3904,169132.836299999617040,169132.836299999617040
13551,3387,SW,3904,169100.923700000159442,169100.923700000159442
13552,3387,SE,3904,169128.417600000277162,169128.417600000277162
13553,3388,NW,2018,208639.428100000135601,208639.428100000135601
13554,3388,NE,2018,208650.923700000159442,208650.923700000159442
13555,3388,SW,2018,208640.140899999998510,208640.140899999998510
13556,3388,SE,2018,208650.923700000159442,208650.923700000159442
13557,3389,NW,2019,208650.923700000159442,208650.923700000159442
13558,3389,NE,2019,208696.176300000399351,208696.176300000399351
13559,3389,SW,2019,208650.923700000159442,208650.923700000159442
13560,3389,SE,2019,208697.867200000211596,208697.867200000211596
13561,3390,NW,2043,208640.140899999998510,208640.140899999998510
13562,3390,NE,2043,208650.923700000159442,208650.923700000159442
13563,3390,SW,2043,208647.410600000061095,208647.410600000061095
13564,3390,SE,2043,208650.923700000159442,208650.923700000159442
13565,3391,NW,2044,208650.923700000159442,208650.923700000159442
13566,3391,NE,2044,208697.867200000211596,208697.867200000211596
13567,3391,SW,2044,208650.923700000159442,208650.923700000159442
13568,3391,SE,2044,208700.923700000159442,208700.923700000159442
13569,3392,NW,2045,208700.923700000159442,208700.923700000159442
13570,3392,NE,2045,208700.923700000159442,208700.923700000159442
13571,3392,SW,2045,208700.923700000159442,208700.923700000159442
13572,3392,SE,2045,208702.314000000245869,208702.314000000245869
13573,3393,NW,2114,208949.056400000117719,208949.056400000117719
13574,3393,NE,2114,208950.923700000159442,208950.923700000159442
13575,3393,SW,2114,208947.972500000149012,208947.972500000149012
13576,3393,SE,2114,208950.923700000159442,208950.923700000159442
13577,3394,NW,2115,208950.923700000159442,208950.923700000159442
13578,3394,NE,2115,208995.204599999822676,208995.204599999822676
13579,3394,SW,2115,208950.923700000159442,208950.923700000159442
13580,3394,SE,2115,208993.953900000080466,208993.953900000080466
13581,3395,NW,2141,208947.972500000149012,208947.972500000149012
13582,3395,NE,2141,208950.923700000159442,208950.923700000159442
13583,3395,SW,2141,208947.766099999658763,208947.766099999658763
13584,3395,SE,2141,208950.923700000159442,208950.923700000159442
13585,3396,NW,2142,208950.923700000159442,208950.923700000159442
13586,3396,NE,2142,208993.953900000080466,208993.953900000080466
13587,3396,SW,2142,208950.923700000159442,208950.923700000159442
13588,3396,SE,2142,208993.661700000055134,208993.661700000055134
13589,3397,NW,2084,208686.841699999757111,208686.841699999757111
13590,3397,NE,2084,208700.923700000159442,208700.923700000159442
13591,3397,SW,2084,208685.644399999640882,208685.644399999640882
13592,3397,SE,2084,208700.923700000159442,208700.923700000159442
13593,3398,NW,2085,208700.923700000159442,208700.923700000159442
13594,3398,NE,2085,208732.999599999748170,208732.999599999748170
13595,3398,SW,2085,208700.923700000159442,208700.923700000159442
13596,3398,SE,2085,208732.001400000415742,208732.001400000415742
13597,3399,NW,2112,208685.644399999640882,208685.644399999640882
13598,3399,NE,2112,208700.923700000159442,208700.923700000159442
13599,3399,SW,2112,208684.350100000388920,208684.350100000388920
13600,3399,SE,2112,208700.923700000159442,208700.923700000159442
13601,3400,NW,2113,208700.923700000159442,208700.923700000159442
13602,3400,NE,2113,208732.001400000415742,208732.001400000415742
13603,3400,SW,2113,208700.923700000159442,208700.923700000159442
13604,3400,SE,2113,208730.874099999666214,208730.874099999666214
13605,3401,NW,2015,208354.572399999946356,208354.572399999946356
13606,3401,NE,2015,208400.923700000159442,208400.923700000159442
13607,3401,SW,2015,208354.572399999946356,208354.572399999946356
13608,3401,SE,2015,208400.923700000159442,208400.923700000159442
13609,3402,NW,2016,208400.923700000159442,208400.923700000159442
13610,3402,NE,2016,208450.923700000159442,208450.923700000159442
13611,3402,SW,2016,208400.923700000159442,208400.923700000159442
13612,3402,SE,2016,208450.923700000159442,208450.923700000159442
13613,3403,NW,2017,208450.923700000159442,208450.923700000159442
13614,3403,NE,2017,208478.718100000172853,208478.718100000172853
13615,3403,SW,2017,208450.923700000159442,208450.923700000159442
13616,3403,SE,2017,208481.450500000268221,208481.450500000268221
13617,3404,NW,2039,208315.954499999992549,208315.954499999992549
13618,3404,NE,2039,208350.923700000159442,208350.923700000159442
13619,3404,SW,2039,208322.822399999946356,208322.822399999946356
13620,3404,SE,2039,208350.923700000159442,208350.923700000159442
13621,3405,NW,2040,208350.923700000159442,208350.923700000159442
13622,3405,NE,2040,208400.923700000159442,208400.923700000159442
13623,3405,SW,2040,208350.923700000159442,208350.923700000159442
13624,3405,SE,2040,208400.923700000159442,208400.923700000159442
13625,3406,NW,2041,208400.923700000159442,208400.923700000159442
13626,3406,NE,2041,208450.923700000159442,208450.923700000159442
13627,3406,SW,2041,208400.923700000159442,208400.923700000159442
13628,3406,SE,2041,208450.923700000159442,208450.923700000159442
13629,3407,NW,2042,208450.923700000159442,208450.923700000159442
13630,3407,NE,2042,208481.450500000268221,208481.450500000268221
13631,3407,SW,2042,208450.923700000159442,208450.923700000159442
13632,3407,SE,2042,208488.029299999587238,208488.029299999587238
13633,3408,NW,2058,208322.822399999946356,208322.822399999946356
13634,3408,NE,2058,208350.923700000159442,208350.923700000159442
13635,3408,SW,2058,208326.783699999563396,208326.783699999563396
13636,3408,SE,2058,208350.923700000159442,208350.923700000159442
13637,3409,NW,2059,208350.923700000159442,208350.923700000159442
13638,3409,NE,2059,208400.923700000159442,208400.923700000159442
13639,3409,SW,2059,208358.148599999956787,208358.148599999956787
13640,3409,SE,2059,208400.923700000159442,208400.923700000159442
13641,3410,NW,2060,208400.923700000159442,208400.923700000159442
13642,3410,NE,2060,208450.923700000159442,208450.923700000159442
13643,3410,SW,2060,208400.923700000159442,208400.923700000159442
13644,3410,SE,2060,208450.923700000159442,208450.923700000159442
13645,3411,NW,2061,208450.923700000159442,208450.923700000159442
13646,3411,NE,2061,208488.029299999587238,208488.029299999587238
13647,3411,SW,2061,208450.923700000159442,208450.923700000159442
13648,3411,SE,2061,208490.801699999719858,208490.801699999719858
13649,3412,NW,2080,208200.923700000159442,208200.923700000159442
13650,3412,NE,2080,208200.923700000159442,208200.923700000159442
13651,3412,SW,2080,208198.449599999934435,208198.449599999934435
13652,3412,SE,2080,208200.923700000159442,208200.923700000159442
13653,3413,NW,2081,208202.032399999909103,208202.032399999909103
13654,3413,NE,2081,208250.923700000159442,208250.923700000159442
13655,3413,SW,2081,208200.923700000159442,208200.923700000159442
13656,3413,SE,2081,208247.958700000308454,208247.958700000308454
13657,3414,NW,2082,208250.923700000159442,208250.923700000159442
13658,3414,NE,2082,208251.432500000111759,208251.432500000111759
13659,3414,SW,2082,208250.923700000159442,208250.923700000159442
13660,3414,SE,2082,208250.923700000159442,208250.923700000159442
13661,3415,NW,2108,208198.449599999934435,208198.449599999934435
13662,3415,NE,2108,208200.923700000159442,208200.923700000159442
13663,3415,SW,2108,208195.125300000421703,208195.125300000421703
13664,3415,SE,2108,208200.923700000159442,208200.923700000159442
13665,3416,NW,2109,208200.923700000159442,208200.923700000159442
13666,3416,NE,2109,208247.958700000308454,208247.958700000308454
13667,3416,SW,2109,208200.923700000159442,208200.923700000159442
13668,3416,SE,2109,208228.635800000280142,208228.635800000280142
13669,3417,NW,2082,208271.332299999892712,208271.332299999892712
13670,3417,NE,2082,208300.923700000159442,208300.923700000159442
13671,3417,SW,2082,208270.044800000265241,208270.044800000265241
13672,3417,SE,2082,208300.923700000159442,208300.923700000159442
13673,3418,NW,2083,208300.923700000159442,208300.923700000159442
13674,3418,NE,2083,208302.357200000435114,208302.357200000435114
13675,3418,SW,2083,208300.923700000159442,208300.923700000159442
13676,3418,SE,2083,208301.771700000390410,208301.771700000390410
13677,3419,NW,2110,208270.044800000265241,208270.044800000265241
13678,3419,NE,2110,208300.923700000159442,208300.923700000159442
13679,3419,SW,2110,208267.859299999661744,208267.859299999661744
13680,3419,SE,2110,208299.728099999949336,208299.728099999949336
13681,3420,NW,2111,208300.923700000159442,208300.923700000159442
13682,3420,NE,2111,208301.771700000390410,208301.771700000390410
13683,3420,SW,2111,208300.923700000159442,208300.923700000159442
13684,3420,SE,2111,208300.923700000159442,208300.923700000159442
13685,3421,NW,2140,208267.859299999661744,208267.859299999661744
13686,3421,NE,2140,208299.728099999949336,208299.728099999949336
13687,3421,SW,2140,208267.262000000104308,208267.262000000104308
13688,3421,SE,2140,208298.882000000216067,208298.882000000216067
13689,3422,NW,1972,208307.457499999552965,208307.457499999552965
13690,3422,NE,1972,208350.923700000159442,208350.923700000159442
13691,3422,SW,1972,208308.186800000257790,208308.186800000257790
13692,3422,SE,1972,208350.923700000159442,208350.923700000159442
13693,3423,NW,1973,208350.923700000159442,208350.923700000159442
13694,3423,NE,1973,208354.307699999772012,208354.307699999772012
13695,3423,SW,1973,208350.923700000159442,208350.923700000159442
13696,3423,SE,1973,208360.576399999670684,208360.576399999670684
13697,3424,NW,1984,208308.186800000257790,208308.186800000257790
13698,3424,NE,1984,208350.923700000159442,208350.923700000159442
13699,3424,SW,1984,208312.712399999611080,208312.712399999611080
13700,3424,SE,1984,208350.923700000159442,208350.923700000159442
13701,3425,NW,1985,208350.923700000159442,208350.923700000159442
13702,3425,NE,1985,208360.576399999670684,208360.576399999670684
13703,3425,SW,1985,208350.923700000159442,208350.923700000159442
13704,3425,SE,1985,208363.942099999636412,208363.942099999636412
13705,3426,NW,1964,208339.200600000098348,208339.200600000098348
13706,3426,NE,1964,208350.923700000159442,208350.923700000159442
13707,3426,SW,1964,208343.099200000055134,208343.099200000055134
13708,3426,SE,1964,208350.923700000159442,208350.923700000159442
13709,3427,NW,1965,208350.923700000159442,208350.923700000159442
13710,3427,NE,1965,208362.503100000321865,208362.503100000321865
13711,3427,SW,1965,208350.923700000159442,208350.923700000159442
13712,3427,SE,1965,208366.130800000391901,208366.130800000391901
13713,3428,NW,1930,208390.540400000289083,208390.540400000289083
13714,3428,NE,1930,208400.923700000159442,208400.923700000159442
13715,3428,SW,1930,208390.628399999812245,208390.628399999812245
13716,3428,SE,1930,208400.923700000159442,208400.923700000159442
13717,3429,NW,1931,208400.923700000159442,208400.923700000159442
13718,3429,NE,1931,208410.308699999935925,208410.308699999935925
13719,3429,SW,1931,208400.923700000159442,208400.923700000159442
13720,3429,SE,1931,208410.282499999739230,208410.282499999739230
13721,3430,NW,1942,208390.628399999812245,208390.628399999812245
13722,3430,NE,1942,208400.923700000159442,208400.923700000159442
13723,3430,SW,1942,208390.718999999575317,208390.718999999575317
13724,3430,SE,1942,208400.923700000159442,208400.923700000159442
13725,3431,NW,1943,208400.923700000159442,208400.923700000159442
13726,3431,NE,1943,208410.282499999739230,208410.282499999739230
13727,3431,SW,1943,208400.923700000159442,208400.923700000159442
13728,3431,SE,1943,208410.254700000397861,208410.254700000397861
13729,3432,NW,1911,208390.914699999615550,208390.914699999615550
13730,3432,NE,1911,208400.923700000159442,208400.923700000159442
13731,3432,SW,1911,208390.814199999906123,208390.814199999906123
13732,3432,SE,1911,208400.923700000159442,208400.923700000159442
13733,3433,NW,1912,208400.923700000159442,208400.923700000159442
13734,3433,NE,1912,208410.045300000347197,208410.045300000347197
13735,3433,SW,1912,208400.923700000159442,208400.923700000159442
13736,3433,SE,1912,208410.002399999648333,208410.002399999648333
13737,3434,NW,1922,208390.814199999906123,208390.814199999906123
13738,3434,NE,1922,208400.923700000159442,208400.923700000159442
13739,3434,SW,1922,208390.222400000318885,208390.222400000318885
13740,3434,SE,1922,208400.923700000159442,208400.923700000159442
13741,3435,NW,1923,208400.923700000159442,208400.923700000159442
13742,3435,NE,1923,208410.002399999648333,208410.002399999648333
13743,3435,SW,1923,208400.923700000159442,208400.923700000159442
13744,3435,SE,1923,208409.743700000457466,208409.743700000457466
13745,3436,NW,1930,208390.222400000318885,208390.222400000318885
13746,3436,NE,1930,208400.923700000159442,208400.923700000159442
13747,3436,SW,1930,208390.107200000435114,208390.107200000435114
13748,3436,SE,1930,208400.923700000159442,208400.923700000159442
13749,3437,NW,1931,208400.923700000159442,208400.923700000159442
13750,3437,NE,1931,208409.743700000457466,208409.743700000457466
13751,3437,SW,1931,208400.923700000159442,208400.923700000159442
13752,3437,SE,1931,208409.692800000309944,208409.692800000309944
13753,3438,NW,1920,208295.990899999625981,208295.990899999625981
13754,3438,NE,1920,208300.923700000159442,208300.923700000159442
13755,3438,SW,1920,208295.708700000308454,208295.708700000308454
13756,3438,SE,1920,208300.923700000159442,208300.923700000159442
13757,3439,NW,1921,208300.923700000159442,208300.923700000159442
13758,3439,NE,1921,208350.923700000159442,208350.923700000159442
13759,3439,SW,1921,208300.923700000159442,208300.923700000159442
13760,3439,SE,1921,208350.923700000159442,208350.923700000159442
13761,3440,NW,1922,208350.923700000159442,208350.923700000159442
13762,3440,NE,1922,208374.746799999848008,208374.746799999848008
13763,3440,SW,1922,208350.923700000159442,208350.923700000159442
13764,3440,SE,1922,208374.007100000046194,208374.007100000046194
13765,3441,NW,1928,208295.869900000281632,208295.869900000281632
13766,3441,NE,1928,208300.923700000159442,208300.923700000159442
13767,3441,SW,1928,208296.076399999670684,208296.076399999670684
13768,3441,SE,1928,208300.923700000159442,208300.923700000159442
13769,3442,NW,1929,208300.923700000159442,208300.923700000159442
13770,3442,NE,1929,208350.923700000159442,208350.923700000159442
13771,3442,SW,1929,208300.923700000159442,208300.923700000159442
13772,3442,SE,1929,208350.923700000159442,208350.923700000159442
13773,3443,NW,1930,208350.923700000159442,208350.923700000159442
13774,3443,NE,1930,208374.842600000090897,208374.842600000090897
13775,3443,SW,1930,208350.923700000159442,208350.923700000159442
13776,3443,SE,1930,208374.234799999743700,208374.234799999743700
13777,3444,NW,1940,208296.014999999664724,208296.014999999664724
13778,3444,NE,1940,208300.923700000159442,208300.923700000159442
13779,3444,SW,1940,208295.634999999776483,208295.634999999776483
13780,3444,SE,1940,208300.923700000159442,208300.923700000159442
13781,3445,NW,1941,208300.923700000159442,208300.923700000159442
13782,3445,NE,1941,208350.923700000159442,208350.923700000159442
13783,3445,SW,1941,208300.923700000159442,208300.923700000159442
